index;indeks;Price [PLN/MWh];Volume [MWh]
21.06.2017 00:00;TGeBase;166,88;52160,5
22.06.2017 00:00;TGeBase;169,2;67219
23.06.2017 00:00;TGeBase;144,47;67943,3
24.06.2017 00:00;TGeBase;141,08;80688,6
25.06.2017 00:00;TGeBase;126,2;69433,8
26.06.2017 00:00;TGeBase;150,53;63075,3
27.06.2017 00:00;TGeBase;188,23;72389,6
28.06.2017 00:00;TGeBase;167,78;75576,5
29.06.2017 00:00;TGeBase;155,44;61021,1
30.06.2017 00:00;TGeBase;141,04;65788
01.07.2017 00:00;TGeBase;129,44;55362,9
02.07.2017 00:00;TGeBase;124,59;83513,2
03.07.2017 00:00;TGeBase;148,12;52930,8
04.07.2017 00:00;TGeBase;145,95;61952,7
05.07.2017 00:00;TGeBase;165,27;54791,6
06.07.2017 00:00;TGeBase;174,5;54354
07.07.2017 00:00;TGeBase;175,75;59402,6
08.07.2017 00:00;TGeBase;144,98;63435,6
09.07.2017 00:00;TGeBase;139,1;58276,4
10.07.2017 00:00;TGeBase;178,09;56159,2
11.07.2017 00:00;TGeBase;163,34;55529,8
12.07.2017 00:00;TGeBase;182,35;66645,4
13.07.2017 00:00;TGeBase;141,55;67892,1
14.07.2017 00:00;TGeBase;171,79;64225,2
15.07.2017 00:00;TGeBase;143,55;74614,1
16.07.2017 00:00;TGeBase;129,99;87318
17.07.2017 00:00;TGeBase;161,7;58119,5
18.07.2017 00:00;TGeBase;168,49;51790,1
19.07.2017 00:00;TGeBase;192,55;55827,6
20.07.2017 00:00;TGeBase;176,55;57572,9
21.07.2017 00:00;TGeBase;166,95;53908,7
22.07.2017 00:00;TGeBase;150,66;71255,6
23.07.2017 00:00;TGeBase;128,36;63892,8
24.07.2017 00:00;TGeBase;164,91;64823,4
25.07.2017 00:00;TGeBase;153,4;57991,6
26.07.2017 00:00;TGeBase;159,49;60503,2
27.07.2017 00:00;TGeBase;157,43;53922,3
28.07.2017 00:00;TGeBase;154,37;54823,3
29.07.2017 00:00;TGeBase;140,52;68597,4
30.07.2017 00:00;TGeBase;128,35;77859,2
31.07.2017 00:00;TGeBase;169,86;50111,3
01.08.2017 00:00;TGeBase;174,38;56277,5
02.08.2017 00:00;TGeBase;170,93;50994,1
03.08.2017 00:00;TGeBase;216,55;57209,8
04.08.2017 00:00;TGeBase;159,89;65128,4
05.08.2017 00:00;TGeBase;139,13;69666,5
06.08.2017 00:00;TGeBase;129,82;65602,5
07.08.2017 00:00;TGeBase;168,62;56118,4
08.08.2017 00:00;TGeBase;153,72;59173,2
09.08.2017 00:00;TGeBase;163,97;63367,1
10.08.2017 00:00;TGeBase;173,56;58355,1
11.08.2017 00:00;TGeBase;191,78;68551,9
12.08.2017 00:00;TGeBase;135;66960,8
13.08.2017 00:00;TGeBase;131,98;76104,8
14.08.2017 00:00;TGeBase;146,01;54581,9
15.08.2017 00:00;TGeBase;130,28;72565,5
16.08.2017 00:00;TGeBase;159,41;57973,3
17.08.2017 00:00;TGeBase;177,3;66522,1
18.08.2017 00:00;TGeBase;172,96;63792,2
19.08.2017 00:00;TGeBase;140,27;64889,1
20.08.2017 00:00;TGeBase;132,44;66321,5
21.08.2017 00:00;TGeBase;154,55;52293,8
22.08.2017 00:00;TGeBase;165,94;48580,8
23.08.2017 00:00;TGeBase;175,43;45661,8
24.08.2017 00:00;TGeBase;178,67;53974,6
25.08.2017 00:00;TGeBase;164,92;53793
26.08.2017 00:00;TGeBase;206,02;80217,8
27.08.2017 00:00;TGeBase;140,74;63162,1
28.08.2017 00:00;TGeBase;181,3;61779
29.08.2017 00:00;TGeBase;176,14;61230,4
30.08.2017 00:00;TGeBase;168,78;50974
31.08.2017 00:00;TGeBase;165,94;53243,1
01.09.2017 00:00;TGeBase;168,36;48991,6
02.09.2017 00:00;TGeBase;147,74;57899,9
03.09.2017 00:00;TGeBase;138,54;52960
04.09.2017 00:00;TGeBase;161,95;54032,3
05.09.2017 00:00;TGeBase;183,34;51403,2
06.09.2017 00:00;TGeBase;196,47;58995,9
07.09.2017 00:00;TGeBase;155,49;61822,3
08.09.2017 00:00;TGeBase;163,26;53815,9
09.09.2017 00:00;TGeBase;143,07;56575
10.09.2017 00:00;TGeBase;136,43;54772,2
11.09.2017 00:00;TGeBase;184,17;47788
12.09.2017 00:00;TGeBase;173,72;51162,5
13.09.2017 00:00;TGeBase;147,04;62295,5
14.09.2017 00:00;TGeBase;140,81;73698,8
15.09.2017 00:00;TGeBase;165,08;58426,4
16.09.2017 00:00;TGeBase;308,74;74514,7
17.09.2017 00:00;TGeBase;164,46;63784,3
18.09.2017 00:00;TGeBase;178,4;57347,8
19.09.2017 00:00;TGeBase;186,21;63164,1
20.09.2017 00:00;TGeBase;182,04;65752,5
21.09.2017 00:00;TGeBase;173,4;61430,9
22.09.2017 00:00;TGeBase;179,37;62586,4
23.09.2017 00:00;TGeBase;160,55;77357,2
24.09.2017 00:00;TGeBase;147,36;67050,5
25.09.2017 00:00;TGeBase;179,32;62316,9
26.09.2017 00:00;TGeBase;181,29;55703,7
27.09.2017 00:00;TGeBase;173,4;56433,8
28.09.2017 00:00;TGeBase;175,85;57063,5
29.09.2017 00:00;TGeBase;175,88;52640
30.09.2017 00:00;TGeBase;157,27;70509,2
01.10.2017 00:00;TGeBase;140,36;57407,3
02.10.2017 00:00;TGeBase;155,59;61641,3
03.10.2017 00:00;TGeBase;163,45;65839,3
04.10.2017 00:00;TGeBase;147,3;77510,7
05.10.2017 00:00;TGeBase;144,99;70320
06.10.2017 00:00;TGeBase;164,23;64057,1
07.10.2017 00:00;TGeBase;137,66;62494,1
08.10.2017 00:00;TGeBase;131,17;71491,4
09.10.2017 00:00;TGeBase;155,23;65950,7
10.10.2017 00:00;TGeBase;168,24;51125,2
11.10.2017 00:00;TGeBase;169,38;54740
12.10.2017 00:00;TGeBase;148,72;68550,1
13.10.2017 00:00;TGeBase;177,46;65632,2
14.10.2017 00:00;TGeBase;147,95;68481
15.10.2017 00:00;TGeBase;144,51;59475,5
16.10.2017 00:00;TGeBase;213,92;57319,6
17.10.2017 00:00;TGeBase;226,19;61932,2
18.10.2017 00:00;TGeBase;330,95;56165,2
19.10.2017 00:00;TGeBase;226,39;62869,9
20.10.2017 00:00;TGeBase;185,82;69517,5
21.10.2017 00:00;TGeBase;243,49;89874,6
22.10.2017 00:00;TGeBase;148,3;68330,9
23.10.2017 00:00;TGeBase;287,81;59519,7
24.10.2017 00:00;TGeBase;250,99;56272,2
25.10.2017 00:00;TGeBase;155,65;74862
26.10.2017 00:00;TGeBase;161,98;74007,4
27.10.2017 00:00;TGeBase;168,82;56078,5
28.10.2017 00:00;TGeBase;124,35;87401,2
29.10.2017 00:00;TGeBase;110,7;91929,6
30.10.2017 00:00;TGeBase;140,01;78063,1
31.10.2017 00:00;TGeBase;158,63;57684,5
01.11.2017 00:00;TGeBase;127,47;89410,9
02.11.2017 00:00;TGeBase;147,11;69074,5
03.11.2017 00:00;TGeBase;220,46;69862,8
04.11.2017 00:00;TGeBase;154,56;78342,2
05.11.2017 00:00;TGeBase;142,41;73680
06.11.2017 00:00;TGeBase;252,5;63951,4
07.11.2017 00:00;TGeBase;184,57;62378,1
08.11.2017 00:00;TGeBase;179,78;58522
09.11.2017 00:00;TGeBase;179,21;69993,8
10.11.2017 00:00;TGeBase;145,06;61520,3
11.11.2017 00:00;TGeBase;124,35;86959,6
12.11.2017 00:00;TGeBase;138,61;80300,9
13.11.2017 00:00;TGeBase;207,19;68614,4
14.11.2017 00:00;TGeBase;178,93;64927,5
15.11.2017 00:00;TGeBase;197,3;74744
16.11.2017 00:00;TGeBase;202,07;66226,3
17.11.2017 00:00;TGeBase;192,28;63939,3
18.11.2017 00:00;TGeBase;139,07;81691,7
19.11.2017 00:00;TGeBase;123,73;72362,4
20.11.2017 00:00;TGeBase;167,03;56774,6
21.11.2017 00:00;TGeBase;196,89;60365,8
22.11.2017 00:00;TGeBase;166,04;71259,9
23.11.2017 00:00;TGeBase;150,13;77582,1
24.11.2017 00:00;TGeBase;163,36;65187,3
25.11.2017 00:00;TGeBase;148,86;72742,8
26.11.2017 00:00;TGeBase;125,13;73690,2
27.11.2017 00:00;TGeBase;154,12;74709,1
28.11.2017 00:00;TGeBase;163,34;78153,6
29.11.2017 00:00;TGeBase;240,67;62118,1
30.11.2017 00:00;TGeBase;215,74;70549,3
01.12.2017 00:00;TGeBase;190,39;71084,1
02.12.2017 00:00;TGeBase;172,34;94386,7
03.12.2017 00:00;TGeBase;132,92;81606,8
04.12.2017 00:00;TGeBase;158,21;54107,6
05.12.2017 00:00;TGeBase;159,13;67318,7
06.12.2017 00:00;TGeBase;140,34;91919,4
07.12.2017 00:00;TGeBase;146,11;92532,1
08.12.2017 00:00;TGeBase;148,99;72962,9
09.12.2017 00:00;TGeBase;130,42;83972
10.12.2017 00:00;TGeBase;119,97;77432,6
11.12.2017 00:00;TGeBase;162,31;71860,7
12.12.2017 00:00;TGeBase;148,91;80881,2
13.12.2017 00:00;TGeBase;156,01;89411,8
14.12.2017 00:00;TGeBase;145,61;88511,9
15.12.2017 00:00;TGeBase;171,75;69404,2
16.12.2017 00:00;TGeBase;154,94;82994,6
17.12.2017 00:00;TGeBase;143,84;80670,6
18.12.2017 00:00;TGeBase;229,67;68193,5
19.12.2017 00:00;TGeBase;220,65;70689,7
20.12.2017 00:00;TGeBase;204,52;77709,8
21.12.2017 00:00;TGeBase;175,31;74132,2
22.12.2017 00:00;TGeBase;157,37;82004,1
23.12.2017 00:00;TGeBase;121,56;90266,8
24.12.2017 00:00;TGeBase;96,9;97660,4
25.12.2017 00:00;TGeBase;95,83;95645,5
26.12.2017 00:00;TGeBase;105,55;98557,5
27.12.2017 00:00;TGeBase;148,47;77621,1
28.12.2017 00:00;TGeBase;150,85;75027,2
29.12.2017 00:00;TGeBase;146,7;75234,7
30.12.2017 00:00;TGeBase;130,78;86295,2
31.12.2017 00:00;TGeBase;113,16;92978,5
01.01.2018 00:00;TGeBase;106,93;83456,3
02.01.2018 00:00;TGeBase;170,67;70792,9
03.01.2018 00:00;TGeBase;147,42;80091,5
04.01.2018 00:00;TGeBase;150,03;78455,1
05.01.2018 00:00;TGeBase;150,79;75566,3
06.01.2018 00:00;TGeBase;143,52;77288,8
07.01.2018 00:00;TGeBase;136,39;78879,8
08.01.2018 00:00;TGeBase;175,1;67601,2
09.01.2018 00:00;TGeBase;150,97;73322,6
10.01.2018 00:00;TGeBase;191,74;74297,5
11.01.2018 00:00;TGeBase;216,47;75920,3
12.01.2018 00:00;TGeBase;189,67;75351,1
13.01.2018 00:00;TGeBase;149,82;90545
14.01.2018 00:00;TGeBase;135,88;81290,7
15.01.2018 00:00;TGeBase;159,12;86863,2
16.01.2018 00:00;TGeBase;142,95;90006,9
17.01.2018 00:00;TGeBase;161,52;80133,4
18.01.2018 00:00;TGeBase;166,75;84584,9
19.01.2018 00:00;TGeBase;197,22;77192,7
20.01.2018 00:00;TGeBase;188;95566,3
21.01.2018 00:00;TGeBase;147,8;81801,2
22.01.2018 00:00;TGeBase;191,5;73562,5
23.01.2018 00:00;TGeBase;196,54;84863,2
24.01.2018 00:00;TGeBase;154,75;96746,2
25.01.2018 00:00;TGeBase;159,22;86959,7
26.01.2018 00:00;TGeBase;183,37;80687,7
27.01.2018 00:00;TGeBase;159,97;83248,2
28.01.2018 00:00;TGeBase;114,94;111165,7
29.01.2018 00:00;TGeBase;148,48;101359,1
30.01.2018 00:00;TGeBase;155,22;87076,2
31.01.2018 00:00;TGeBase;163,21;68667,4
01.02.2018 00:00;TGeBase;162,84;76392
02.02.2018 00:00;TGeBase;194,49;75434
03.02.2018 00:00;TGeBase;173,96;81387,5
04.02.2018 00:00;TGeBase;145,26;62866
05.02.2018 00:00;TGeBase;194,23;65541,6
06.02.2018 00:00;TGeBase;203,71;68337,5
07.02.2018 00:00;TGeBase;200,68;70550,2
08.02.2018 00:00;TGeBase;202,58;75754,8
09.02.2018 00:00;TGeBase;190,42;87292,7
10.02.2018 00:00;TGeBase;160,38;85174,5
11.02.2018 00:00;TGeBase;131,65;91478,4
12.02.2018 00:00;TGeBase;178,2;70982
13.02.2018 00:00;TGeBase;187,62;82563,5
14.02.2018 00:00;TGeBase;186,64;82052,1
15.02.2018 00:00;TGeBase;174,67;87540,2
16.02.2018 00:00;TGeBase;170,36;66573,3
17.02.2018 00:00;TGeBase;193,17;81237,5
18.02.2018 00:00;TGeBase;158,77;64785,2
19.02.2018 00:00;TGeBase;208,73;64272,3
20.02.2018 00:00;TGeBase;204,38;63909,8
21.02.2018 00:00;TGeBase;216,59;68171,2
22.02.2018 00:00;TGeBase;213,15;68396,2
23.02.2018 00:00;TGeBase;214,3;78371,5
24.02.2018 00:00;TGeBase;157,43;75432,4
25.02.2018 00:00;TGeBase;155,71;65402,9
26.02.2018 00:00;TGeBase;232,57;78867,5
27.02.2018 00:00;TGeBase;206,5;77673,9
28.02.2018 00:00;TGeBase;206,96;81036,6
01.03.2018 00:00;TGeBase;279,4;99255,7
02.03.2018 00:00;TGeBase;275,45;100664,2
03.03.2018 00:00;TGeBase;194,41;106270,6
04.03.2018 00:00;TGeBase;170,98;70346,5
05.03.2018 00:00;TGeBase;253,26;68707,8
06.03.2018 00:00;TGeBase;230,71;83254,8
07.03.2018 00:00;TGeBase;214,25;84657,3
08.03.2018 00:00;TGeBase;189,58;75283,8
09.03.2018 00:00;TGeBase;192,79;85853,3
10.03.2018 00:00;TGeBase;203,5;89518
11.03.2018 00:00;TGeBase;149,3;68851
12.03.2018 00:00;TGeBase;181,04;78170,5
13.03.2018 00:00;TGeBase;183,45;84904,9
14.03.2018 00:00;TGeBase;218,5;76923,2
15.03.2018 00:00;TGeBase;202,08;77271,8
16.03.2018 00:00;TGeBase;175,38;92578,6
17.03.2018 00:00;TGeBase;152,35;97442,5
18.03.2018 00:00;TGeBase;146,93;87269,4
19.03.2018 00:00;TGeBase;234,64;82548,3
20.03.2018 00:00;TGeBase;212,93;77658,8
21.03.2018 00:00;TGeBase;213,94;81339,4
22.03.2018 00:00;TGeBase;203,77;76772,6
23.03.2018 00:00;TGeBase;365,43;87027,4
24.03.2018 00:00;TGeBase;201,36;96915,6
25.03.2018 00:00;TGeBase;169,33;55896,5
26.03.2018 00:00;TGeBase;208,21;75145,9
27.03.2018 00:00;TGeBase;205,09;76010,6
28.03.2018 00:00;TGeBase;197,97;69368,1
29.03.2018 00:00;TGeBase;186,39;84096,2
30.03.2018 00:00;TGeBase;197,85;81560,7
31.03.2018 00:00;TGeBase;159,17;70267,4
01.04.2018 00:00;TGeBase;110,43;114279,9
02.04.2018 00:00;TGeBase;113,58;125607,7
03.04.2018 00:00;TGeBase;194,51;74282,3
04.04.2018 00:00;TGeBase;201,76;78114,4
05.04.2018 00:00;TGeBase;193,82;75027,5
06.04.2018 00:00;TGeBase;205,11;83455,5
07.04.2018 00:00;TGeBase;169,44;70327,2
08.04.2018 00:00;TGeBase;147,94;78148,2
09.04.2018 00:00;TGeBase;199,32;70723,8
10.04.2018 00:00;TGeBase;196;64890,8
11.04.2018 00:00;TGeBase;181,61;72769,2
12.04.2018 00:00;TGeBase;181,02;80896,1
13.04.2018 00:00;TGeBase;177,12;79930,7
14.04.2018 00:00;TGeBase;171,42;70871,6
15.04.2018 00:00;TGeBase;161,51;48284,9
16.04.2018 00:00;TGeBase;208,9;59317
17.04.2018 00:00;TGeBase;199,85;63173,9
18.04.2018 00:00;TGeBase;201,42;78494
19.04.2018 00:00;TGeBase;202,61;71854
20.04.2018 00:00;TGeBase;204,03;84927,6
21.04.2018 00:00;TGeBase;162,24;78917,9
22.04.2018 00:00;TGeBase;157,77;65456,6
23.04.2018 00:00;TGeBase;186,24;68026,8
24.04.2018 00:00;TGeBase;187,53;65838,6
25.04.2018 00:00;TGeBase;192,72;75923,6
26.04.2018 00:00;TGeBase;202,4;73408,9
27.04.2018 00:00;TGeBase;211,04;68349,8
28.04.2018 00:00;TGeBase;180,94;75745,3
29.04.2018 00:00;TGeBase;154,74;67702,5
30.04.2018 00:00;TGeBase;166,78;74506,4
01.05.2018 00:00;TGeBase;152,66;65124,4
02.05.2018 00:00;TGeBase;191,68;54559,8
03.05.2018 00:00;TGeBase;170,38;58728,3
04.05.2018 00:00;TGeBase;193,36;54162,1
05.05.2018 00:00;TGeBase;184,64;63080,4
06.05.2018 00:00;TGeBase;156,91;70863,8
07.05.2018 00:00;TGeBase;325,43;71244,4
08.05.2018 00:00;TGeBase;254,25;63866,9
09.05.2018 00:00;TGeBase;221,54;68278,4
10.05.2018 00:00;TGeBase;207,38;57442,2
11.05.2018 00:00;TGeBase;235,53;74584,3
12.05.2018 00:00;TGeBase;203,73;79217
13.05.2018 00:00;TGeBase;167,41;59698,3
14.05.2018 00:00;TGeBase;214,6;70322,6
15.05.2018 00:00;TGeBase;265,86;73764,4
16.05.2018 00:00;TGeBase;285,46;65143,1
17.05.2018 00:00;TGeBase;235,75;66742
18.05.2018 00:00;TGeBase;228,74;71199,7
19.05.2018 00:00;TGeBase;211,22;65697,6
20.05.2018 00:00;TGeBase;174,84;60278,3
21.05.2018 00:00;TGeBase;226,84;64191
22.05.2018 00:00;TGeBase;276,5;72930,7
23.05.2018 00:00;TGeBase;248,8;71392,5
24.05.2018 00:00;TGeBase;235,65;70681,8
25.05.2018 00:00;TGeBase;235,18;79221,4
26.05.2018 00:00;TGeBase;241,8;79274,8
27.05.2018 00:00;TGeBase;183,92;75576,6
28.05.2018 00:00;TGeBase;229,71;66751,1
29.05.2018 00:00;TGeBase;230,12;69328
30.05.2018 00:00;TGeBase;277,2;78964,9
31.05.2018 00:00;TGeBase;201,34;58093,9
01.06.2018 00:00;TGeBase;245,12;60870,9
02.06.2018 00:00;TGeBase;216,74;67103
03.06.2018 00:00;TGeBase;184,28;56699,7
04.06.2018 00:00;TGeBase;238,96;63877,4
05.06.2018 00:00;TGeBase;234,57;58345
06.06.2018 00:00;TGeBase;243,28;66160,2
07.06.2018 00:00;TGeBase;238,74;70556,6
08.06.2018 00:00;TGeBase;243,38;84648,8
09.06.2018 00:00;TGeBase;229,9;86666,4
10.06.2018 00:00;TGeBase;190,05;57405,1
11.06.2018 00:00;TGeBase;233,95;63108,3
12.06.2018 00:00;TGeBase;242,86;67817,2
13.06.2018 00:00;TGeBase;252,67;73919,3
14.06.2018 00:00;TGeBase;242,88;74698,3
15.06.2018 00:00;TGeBase;250,4;76695,1
16.06.2018 00:00;TGeBase;226,32;71138,6
17.06.2018 00:00;TGeBase;187,82;59520,3
18.06.2018 00:00;TGeBase;263,83;77630,6
19.06.2018 00:00;TGeBase;223,46;75857
20.06.2018 00:00;TGeBase;283,75;75787,4
21.06.2018 00:00;TGeBase;235,51;66962,1
22.06.2018 00:00;TGeBase;217,92;73576,7
23.06.2018 00:00;TGeBase;198,74;70113,3
24.06.2018 00:00;TGeBase;182,34;59653,4
25.06.2018 00:00;TGeBase;234,71;68425,3
26.06.2018 00:00;TGeBase;233,12;74136,7
27.06.2018 00:00;TGeBase;240,2;73155,5
28.06.2018 00:00;TGeBase;222,64;73857,6
29.06.2018 00:00;TGeBase;257,58;85266,1
30.06.2018 00:00;TGeBase;186,23;79373,3
01.07.2018 00:00;TGeBase;172,01;80862
02.07.2018 00:00;TGeBase;208,77;60632,9
03.07.2018 00:00;TGeBase;235,5;65784,8
04.07.2018 00:00;TGeBase;252,36;68144,2
05.07.2018 00:00;TGeBase;239,2;77777,3
06.07.2018 00:00;TGeBase;218,48;70175,4
07.07.2018 00:00;TGeBase;202,54;67839,1
08.07.2018 00:00;TGeBase;190,78;58081,3
09.07.2018 00:00;TGeBase;220,86;60341,9
10.07.2018 00:00;TGeBase;240,81;66445,2
11.07.2018 00:00;TGeBase;241,09;74510
12.07.2018 00:00;TGeBase;239,15;69777,2
13.07.2018 00:00;TGeBase;225,83;73987,2
14.07.2018 00:00;TGeBase;213,06;67557,8
15.07.2018 00:00;TGeBase;187,21;54819,6
16.07.2018 00:00;TGeBase;233,06;65933,2
17.07.2018 00:00;TGeBase;233,06;65365,9
18.07.2018 00:00;TGeBase;224,21;71353,7
19.07.2018 00:00;TGeBase;226,2;64405,6
20.07.2018 00:00;TGeBase;230,12;58525,8
21.07.2018 00:00;TGeBase;227,37;67254,1
22.07.2018 00:00;TGeBase;204,77;51489,8
23.07.2018 00:00;TGeBase;232,16;65206,5
24.07.2018 00:00;TGeBase;248,92;70301,4
25.07.2018 00:00;TGeBase;250,82;64180,7
26.07.2018 00:00;TGeBase;245,14;65738,9
27.07.2018 00:00;TGeBase;235,94;66690,9
28.07.2018 00:00;TGeBase;222,97;60990,8
29.07.2018 00:00;TGeBase;201,85;48852,4
30.07.2018 00:00;TGeBase;255,07;63355,1
31.07.2018 00:00;TGeBase;282,2;64804,7
01.08.2018 00:00;TGeBase;304,34;66813,4
02.08.2018 00:00;TGeBase;288,21;71205,4
03.08.2018 00:00;TGeBase;308,16;78093,1
04.08.2018 00:00;TGeBase;254,57;70560
05.08.2018 00:00;TGeBase;200,88;62971,1
06.08.2018 00:00;TGeBase;281,53;70977,6
07.08.2018 00:00;TGeBase;281,8;66554,2
08.08.2018 00:00;TGeBase;250,38;70036,3
09.08.2018 00:00;TGeBase;258;71866,7
10.08.2018 00:00;TGeBase;222,89;65062
11.08.2018 00:00;TGeBase;209,15;53641,5
12.08.2018 00:00;TGeBase;189,19;72171,3
13.08.2018 00:00;TGeBase;254,34;61477
14.08.2018 00:00;TGeBase;247,5;61049,8
15.08.2018 00:00;TGeBase;204,17;61906,3
16.08.2018 00:00;TGeBase;289,91;60983,9
17.08.2018 00:00;TGeBase;273,67;59174,9
18.08.2018 00:00;TGeBase;287,05;67760,5
19.08.2018 00:00;TGeBase;207,13;48805,7
20.08.2018 00:00;TGeBase;259,63;71860,2
21.08.2018 00:00;TGeBase;304,4;67887,4
22.08.2018 00:00;TGeBase;274,32;71211,4
23.08.2018 00:00;TGeBase;273,28;70815,6
24.08.2018 00:00;TGeBase;277,83;75966,4
25.08.2018 00:00;TGeBase;252,01;60098,6
26.08.2018 00:00;TGeBase;216,98;49018,6
27.08.2018 00:00;TGeBase;267,72;55821,5
28.08.2018 00:00;TGeBase;276,98;69190,5
29.08.2018 00:00;TGeBase;288,23;77987,3
30.08.2018 00:00;TGeBase;272,42;76391,5
31.08.2018 00:00;TGeBase;271,59;67999,4
01.09.2018 00:00;TGeBase;262,51;66790
02.09.2018 00:00;TGeBase;222,53;65760,3
03.09.2018 00:00;TGeBase;259,38;58781,8
04.09.2018 00:00;TGeBase;280,93;59311,9
05.09.2018 00:00;TGeBase;283,18;65937,8
06.09.2018 00:00;TGeBase;324,9;80338,3
07.09.2018 00:00;TGeBase;298,81;68774,3
08.09.2018 00:00;TGeBase;256,99;63566,2
09.09.2018 00:00;TGeBase;232,43;59475
10.09.2018 00:00;TGeBase;311,33;71673
11.09.2018 00:00;TGeBase;285,83;64806,4
12.09.2018 00:00;TGeBase;281,15;63927,5
13.09.2018 00:00;TGeBase;339,75;68950,4
14.09.2018 00:00;TGeBase;366,77;74657,8
15.09.2018 00:00;TGeBase;254,08;66296
16.09.2018 00:00;TGeBase;236,52;67125,6
17.09.2018 00:00;TGeBase;304,59;65560,2
18.09.2018 00:00;TGeBase;296,75;62902,3
19.09.2018 00:00;TGeBase;301,91;75693,3
20.09.2018 00:00;TGeBase;377,93;83246,8
21.09.2018 00:00;TGeBase;251,92;80931,1
22.09.2018 00:00;TGeBase;214,42;90201,8
23.09.2018 00:00;TGeBase;219,29;86854,5
24.09.2018 00:00;TGeBase;230,17;85067,9
25.09.2018 00:00;TGeBase;271,36;62118,1
26.09.2018 00:00;TGeBase;244,74;70626,3
27.09.2018 00:00;TGeBase;245,98;77845,9
28.09.2018 00:00;TGeBase;262,95;73092
29.09.2018 00:00;TGeBase;257,87;71788,7
30.09.2018 00:00;TGeBase;209,48;68999,1
01.10.2018 00:00;TGeBase;277,08;76536,2
02.10.2018 00:00;TGeBase;244,07;77082,2
03.10.2018 00:00;TGeBase;220,33;110009,4
04.10.2018 00:00;TGeBase;289,21;81548,9
05.10.2018 00:00;TGeBase;298,27;76377
06.10.2018 00:00;TGeBase;250;72708
07.10.2018 00:00;TGeBase;225,73;70232,6
08.10.2018 00:00;TGeBase;300,23;70032,6
09.10.2018 00:00;TGeBase;304,35;70375,1
10.10.2018 00:00;TGeBase;297,11;70905,4
11.10.2018 00:00;TGeBase;273,48;75991,7
12.10.2018 00:00;TGeBase;274,42;82145,1
13.10.2018 00:00;TGeBase;257,04;86962
14.10.2018 00:00;TGeBase;197,42;87007,7
15.10.2018 00:00;TGeBase;271,08;70977,6
16.10.2018 00:00;TGeBase;307,59;80057,2
17.10.2018 00:00;TGeBase;304,37;69201,3
18.10.2018 00:00;TGeBase;289,1;86909,5
19.10.2018 00:00;TGeBase;292,55;75335,4
20.10.2018 00:00;TGeBase;284,31;82890,2
21.10.2018 00:00;TGeBase;218,27;71365
22.10.2018 00:00;TGeBase;241,9;67722,8
23.10.2018 00:00;TGeBase;207,88;98003,9
24.10.2018 00:00;TGeBase;208,81;110198,4
25.10.2018 00:00;TGeBase;220,39;92539,3
26.10.2018 00:00;TGeBase;247,27;80992,1
27.10.2018 00:00;TGeBase;220,06;91238,1
28.10.2018 00:00;TGeBase;194,21;72494,2
29.10.2018 00:00;TGeBase;218,85;82252
30.10.2018 00:00;TGeBase;210,36;104129,5
31.10.2018 00:00;TGeBase;239,8;75925
01.11.2018 00:00;TGeBase;189;107586,6
02.11.2018 00:00;TGeBase;227,87;96302,8
03.11.2018 00:00;TGeBase;282,5;89009,3
04.11.2018 00:00;TGeBase;205,94;75976,4
05.11.2018 00:00;TGeBase;248,37;76759,2
06.11.2018 00:00;TGeBase;254,52;81294,4
07.11.2018 00:00;TGeBase;252,12;74990,8
08.11.2018 00:00;TGeBase;312,72;76298,7
09.11.2018 00:00;TGeBase;321,74;76933,9
10.11.2018 00:00;TGeBase;225,23;79962,6
11.11.2018 00:00;TGeBase;185,12;87291,1
12.11.2018 00:00;TGeBase;203,9;103926
13.11.2018 00:00;TGeBase;228,61;79742,3
14.11.2018 00:00;TGeBase;261,02;73210
15.11.2018 00:00;TGeBase;289,03;88155,3
16.11.2018 00:00;TGeBase;260,06;71795,9
17.11.2018 00:00;TGeBase;255,72;93203,4
18.11.2018 00:00;TGeBase;205,16;72914,5
19.11.2018 00:00;TGeBase;225,07;73990,3
20.11.2018 00:00;TGeBase;222,51;86922,4
21.11.2018 00:00;TGeBase;241,42;81742,3
22.11.2018 00:00;TGeBase;307,21;86966
23.11.2018 00:00;TGeBase;321,78;85164,3
24.11.2018 00:00;TGeBase;279,18;87752,6
25.11.2018 00:00;TGeBase;233,16;77026,5
26.11.2018 00:00;TGeBase;287,43;71528,3
27.11.2018 00:00;TGeBase;349,2;85555,3
28.11.2018 00:00;TGeBase;284,11;94350,2
29.11.2018 00:00;TGeBase;218,58;96593,8
30.11.2018 00:00;TGeBase;221,61;103068,5
01.12.2018 00:00;TGeBase;222,78;83527,2
02.12.2018 00:00;TGeBase;191,89;92311,1
03.12.2018 00:00;TGeBase;231,99;89707,8
04.12.2018 00:00;TGeBase;235,41;76198,9
05.12.2018 00:00;TGeBase;261,81;80428,3
06.12.2018 00:00;TGeBase;247,53;66315,1
07.12.2018 00:00;TGeBase;230,12;74623,2
08.12.2018 00:00;TGeBase;188,84;95033,4
09.12.2018 00:00;TGeBase;172,2;100551,8
10.12.2018 00:00;TGeBase;194,73;81105,6
11.12.2018 00:00;TGeBase;250,01;65538,7
12.12.2018 00:00;TGeBase;287,27;85823,3
13.12.2018 00:00;TGeBase;284,03;83683,6
14.12.2018 00:00;TGeBase;309,27;89180,5
